x,y,f
-42.7127,28.5534,-1219.59
-16.1437,63.5332,-1025.66
-69.2458,-40.9001,2832.16
98.1203,-19.3571,-1899.32
-68.2696,-27.1062,1850.53
44.551,-36.8433,-1641.41
66.1026,19.079,1261.17
-55.5734,-89.7308,4986.65
-41.1457,11.4921,-472.852
58.7685,-78.1985,-4595.61
-37.3715,52.2151,-1951.35
67.4002,84.8211,5716.96
56.3095,12.5276,705.421
38.7018,21.3425,825.994
-91.7643,34.4447,-3160.79
35.345,96.2919,3403.44
79.1544,-47.2002,-3736.1
-47.6359,54.9852,-2619.27
-92.5056,-78.9408,7302.46
92.8403,-42.1278,-3911.16
-70.5459,96.9613,-6840.22
99.0546,-18.4093,-1823.52
-20.0856,2.63265,-52.8785
-62.2348,-21.0169,1307.98
51.6966,47.072,2433.46
64.1908,6.79474,436.16
-32.8433,79.2025,-2601.27
44.0197,-66.5288,-2928.58
-96.8549,26.2808,-2545.42
-71.5399,13.3561,-955.49
-92.2698,98.9004,-9125.52
47.1381,58.2725,2746.85
-48.4938,2.7876,-135.181
91.832,80.5007,7392.53
3.63693,96.8604,352.274
19.0295,-25.1991,-479.525
30.1167,-99.6742,-3001.86
-69.8177,-62.8429,4387.54
21.9703,-75.329,-1655
81.4846,-95.8299,-7808.66
34.5839,-31.5911,-1092.54
36.4827,30.2138,1102.28
-52.829,-87.3758,4615.98
-37.1903,54.1929,-2015.45
52.4432,-34.5118,-1809.91
60.7082,46.7017,2835.17
-20.5225,-30.4252,624.4
-98.1011,3.62982,-356.09
99.2661,87.2496,8660.92
81.6036,-85.397,-6968.71
69.4461,-46.6578,-3240.2
15.9315,26.8775,428.199
-96.4279,-16.437,1584.98
-86.9607,95.8722,-8337.11
60.2083,-38.0894,-2293.3
-34.8142,18.099,-630.101
-73.3099,80.9963,-5937.84
13.3736,18.5618,248.238
-55.7828,42.0182,-2343.89
-27.5884,95.1202,-2624.21
8.04876,-33.0466,-265.984
-2.25581,-37.4845,84.5581
-92.5014,49.883,-4614.24
-18.0701,4.95681,-89.5702
-56.6821,-76.313,4325.58
27.3495,-73.9564,-2022.67
-4.18203,69.5156,-290.716
-84.9468,78.684,-6683.95
-67.0311,-57.0759,3825.86
-19.7947,-42.5278,841.824
57.5483,-48.5395,-2793.36
-77.1932,2.23434,-172.476
73.1623,91.3841,6685.87
31.6905,18.2567,578.562
71.553,-32.9279,-2356.09
-95.4884,67.4641,-6442.03
-18.4272,58.1285,-1071.14
-61.5055,-56.0385,3446.68
24.7399,-40.9827,-1013.91
11.3928,2.91045,33.1581
-98.3486,7.95341,-782.206
-90.9401,-8.83015,803.015
-85.3589,-3.91861,334.488
93.8227,74.7223,7010.65
50.2422,71.7553,3605.14
29.7265,-22.9571,-682.435
-78.1676,-61.7878,4829.8
64.8343,-25.7793,-1671.38
-93.4418,-89.7467,8386.09
45.346,71.1049,3224.32
1.89585,-3.99708,-7.57788
99.6572,65.3897,6516.56
58.9602,44.2218,2607.33
5.05952,23.0112,116.426
9.0696,39.7969,360.942
-81.7648,-69.209,5658.86
59.9811,23.7436,1424.17
37.757,78.6832,2970.84
11.6828,-36.1695,-422.56
53.257,-44.037,-2345.28
90.1252,91.8955,8282.1
5.21174,-84.3409,-439.563
53.6705,35.4673,1903.54
-40.8537,-17.2058,702.923
0.510393,9.67746,4.93931
-79.7077,16.5585,-1319.84
67.3587,-44.434,-2993.01
-75.8945,88.264,-6698.75
-47.0472,-96.2596,4528.74
-36.6558,-99.0852,3632.05
26.0643,-58.5823,-1526.9
-87.5279,-27.07,2369.38
1.07598,-33.2145,-35.7381
96.7736,-21.3857,-2069.58
-2.95054,-65.4178,193.018
-11.2061,-85.1381,954.065
-4.80639,86.7528,-416.968
70.7407,21.9062,1549.66
-36.9785,-89.8485,3322.47
51.4307,14.1792,729.247
-70.1487,-13.4804,945.636
5.12667,-75.2616,-385.841
-93.5105,65.4307,-6118.46
3.90919,55.5844,217.29
-71.7904,92.4923,-6640.06
-39.5702,25.3498,-1003.1
-87.846,-29.6515,2604.76
-9.33558,-30.0445,280.483
-68.1047,64.2695,-4377.06
8.67008,25.261,219.015
79.8047,29.6548,2366.6
29.5154,16.1232,475.882
-6.21358,-16.2381,100.897
67.8512,-69.7144,-4730.21
35.8812,35.1184,1260.09
-87.2761,0.453706,-39.5977
56.9518,-66.2285,-3771.83
20.217,93.9021,1898.42
46.9775,-36.8819,-1732.62
-18.9114,67.0355,-1267.73
74.2661,-84.4461,-6271.48
7.54183,45.7029,344.684
-89.2688,-78.7981,7034.21
-87.6679,34.4072,-3016.4
-18.5015,-76.126,1408.44
43.6205,-22.9741,-1002.14
77.1381,70.6804,5452.15
-5.5227,-28.2384,155.952
-90.5049,58.743,-5316.53
13.7971,-91.6737,-1264.83
-82.7782,83.1356,-6881.81
64.7113,-33.2621,-2152.43
64.1673,89.0862,5716.42
-64.7427,-83.7119,5419.73
37.2334,74.0517,2757.19
-76.9575,-38.0778,2930.37
-43.575,90.2269,-3931.64
-56.9621,-13.4895,768.391
-14.1538,17.8377,-252.472
54.5275,-73.1261,-3987.38
-90.0444,-68.6691,6183.27
24.227,-25.7544,-623.953
19.9379,83.9231,1673.25
-93.634,-10.2288,957.767
52.4871,65.9246,3460.19
-17.1685,-8.83173,151.628
-80.9782,-53.796,4356.31
78.7631,-82.1765,-6472.48
31.5972,13.7318,433.885
-85.3168,-33.7798,2881.98
65.104,-21.3744,-1391.56
-25.6842,-52.2754,1342.65
53.016,-63.8643,-3385.83
-0.105682,-10.9727,1.15962
63.9702,3.09981,198.296
-28.9472,-29.7477,861.112
84.1464,-47.355,-3984.75
76.0375,-37.1115,-2821.86
-80.3563,61.1797,-4916.17
-40.9637,-72.0761,2952.51
53.4695,-3.24099,-173.294
30.57,24.237,740.925
-53.0073,24.6141,-1304.73
13.8673,60.7863,842.939
-60.0672,-55.4158,3328.67
-74.2898,58.6424,-4356.53
2.30244,-18.1411,-41.7688
-80.9253,-1.60962,130.259
-51.6628,-35.9715,1858.39
98.1009,81.5505,8000.18
45.6901,51.849,2368.98
36.8277,36.4635,1342.87
20.9592,-47.7569,-1000.95
-64.8874,2.06021,-133.682
7.22762,-49.8822,-360.53
-53.8382,-22.1441,1192.2
35.5144,70.5099,2504.12
-95.7363,-36.8193,3524.95
16.4318,78.9404,1297.14
-87.1444,88.423,-7705.57
-16.2128,-37.6676,610.697
91.7226,-45.1463,-4140.94
77.6431,-38.6899,-3004
36.3603,51.9934,1890.5
66.6891,-92.1722,-6146.88
-83.7114,-93.7776,7850.25
-44.8737,29.197,-1310.18
-99.5777,-25.457,2534.95
-53.324,68.7669,-3666.93
27.1475,72.8777,1978.45
-54.3897,63.028,-3428.07
-68.4995,34.7889,-2383.02
-44.8876,-38.7035,1737.31
61.0301,-66.9392,-4085.3
-77.419,-3.97411,307.672
10.3197,-27.1983,-280.678
-77.4506,-68.4835,5304.09
-77.475,75.1069,-5818.91
-16.7237,-66.0939,1105.34
-10.5065,46.6723,-490.363
29.6796,66.2596,1966.56
19.2336,16.3161,313.819
76.7917,-98.3915,-7555.65
-20.5292,-24.1376,495.525
7.00723,55.3516,387.862
96.6778,1.31635,127.262
-78.8533,-90.2369,7115.48
90.3967,-41.9021,-3787.81
53.7493,20.7114,1113.22
42.378,-34.5093,-1462.43
-52.2871,53.4103,-2792.67
-12.5476,-72.985,915.789
95.0748,3.34653,318.171
4.55298,77.2657,351.789
88.9369,45.8818,4080.59
-40.5154,-59.3807,2405.83
45.6067,13.7876,628.808
53.1286,-55.9606,-2973.11
-96.6637,-19.6952,1903.81
13.8907,53.2157,739.206
79.8313,1.65082,131.787
-60.7646,-95.8068,5821.66
-44.9542,47.7023,-2144.42
61.4028,-31.0751,-1908.1
58.1836,86.1692,5013.64
-9.75816,-35.41,345.537
-38.4545,-9.83842,378.331
21.8158,18.5875,405.501
77.3903,-63.8095,-4938.24
95.5468,67.5362,6452.87
-87.9884,73.4182,-6459.95
-37.0604,-38.1857,1415.18
-51.9173,-75.4137,3915.28
24.0362,93.1551,2239.1
74.268,-87.6303,-6508.13
16.4485,83.7384,1377.37
30.1378,-51.9382,-1565.3
38.0978,41.1824,1568.96
-12.0684,-37.9472,457.964
-87.0396,11.2655,-980.543
-35.8894,-36.3741,1305.44
3.16433,-48.5889,-153.751
26.7174,-28.0286,-748.854
51.943,-21.5325,-1118.46
11.8269,98.8347,1168.91
99.5553,66.5021,6620.64
89.6316,9.91022,888.269
-4.04616,48.0509,-194.422
33.7574,-55.5234,-1874.32
-85.5356,-75.8164,6485
-29.0644,75.4207,-2192.05
23.3071,70.6236,1646.03
41.8901,12.8549,538.492
-55.7357,-78.6528,4383.77
89.7833,71.6413,6432.19
69.4963,78.4297,5450.57
87.678,63.5357,5570.68
58.0238,-52.6841,-3056.93
-83.4408,53.827,-4491.36
31.2442,56.6027,1768.5
-99.8232,-89.4285,8927.03
25.3349,89.6764,2271.94
13.3385,63.6085,848.443
24.8419,-52.6329,-1307.5
98.6075,-16.1851,-1595.97
-30.5434,-38.8055,1185.25
-20.6387,61.8071,-1275.62
62.2435,-14.499,-902.466
76.3541,-84.2786,-6435.02
-96.6964,54.6722,-5286.61
-52.2131,-87.6986,4579.01
76.3838,-70.1891,-5361.31
8.52877,-32.0678,-273.499
-73.5485,25.5265,-1877.43
-94.8384,86.8348,-8235.27
-47.5287,-74.3774,3535.06
-44.973,31.6651,-1424.07
-67.1334,17.9411,-1204.45
65.6221,-12.5528,-823.743
13.6424,-91.6539,-1250.38
16.9701,-46.6021,-790.843
50.8188,-52.6744,-2676.85
-17.6744,-42.7517,755.609
-26.6916,32.1697,-858.661
52.0057,-67.5603,-3513.52
-17.8658,-23.7791,424.832
-54.2879,50.874,-2761.84
-42.5931,31.0824,-1323.89
-20.3566,47.8624,-974.317
-71.1112,99.9316,-7106.26
-81.3354,48.5484,-3948.7
50.2164,-42.0304,-2110.62
-35.8809,-24.7061,886.476
-99.1144,-33.814,3351.46
-26.0347,29.2578,-761.717
-52.5514,48.4482,-2546.02
-83.5841,-71.074,5940.66
81.8181,-24.0368,-1966.64
-84.7048,60.2438,-5102.94
17.4621,-99.7703,-1742.2
-4.83699,-24.2005,117.058
-92.0655,-54.0129,4972.73
-38.9448,52.0135,-2025.66
27.6673,12.566,347.666
13.8995,-28.6769,-398.596
-91.7948,21.7512,-1996.64
-21.4276,44.5599,-954.809
12.7856,75.6332,967.017
21.2164,-49.9021,-1058.74
2.22371,-78.1254,-173.729
-16.7382,-95.1345,1592.38
11.3791,79.3525,902.963
-31.7014,-18.4428,584.664
66.2762,-75.0287,-4972.62
33.2727,97.2986,3237.38
-4.09902,77.9456,-319.5
90.4977,40.4031,3656.39
-24.731,-77.8765,1925.96
82.2214,97.6803,8031.41
-47.0031,-24.2875,1141.59
54.2716,41.1457,2233.04
8.17137,2.77666,22.6891
82.5748,-38.5222,-3180.96
-83.3344,-41.4211,3451.8
14.5179,1.453,21.0946
77.0535,-87.8027,-6765.51
-17.2693,-36.7197,634.122
-84.7462,-14.7642,1251.21
89.9869,98.7108,8882.68
28.5619,-58.9978,-1685.09
80.7775,68.6509,5545.45
-95.2709,2.42859,-231.374
45.5044,-90.124,-4101.04
-57.5782,15.8923,-915.051
-65.8937,-36.3314,2394.01
-0.448708,-63.9585,28.6987
14.2205,10.4174,148.141
18.5414,44.2736,820.894
0.682055,90.1444,61.4834
84.0414,2.84707,239.272
-73.8716,49.3115,-3642.72
-1.56632,4.70192,-7.36469
-15.2643,3.99118,-60.9227
-51.8975,73.6022,-3819.77
-96.5859,-99.2457,9585.74
52.3933,6.9667,365.008
52.3787,54.7812,2869.37
24.0668,-56.3517,-1356.21
57.4608,67.6241,3885.74
-45.2613,-68.1819,3086
97.029,-2.57287,-249.643
-55.5834,52.8696,-2938.67
87.0125,-70.8924,-6168.52
-78.6854,-45.4098,3573.09
93.0006,23.095,2147.85
80.8801,-91.0546,-7364.5
36.1086,-56.5257,-2041.06
-82.3849,-5.00673,412.479
-95.4431,33.3114,-3179.34
80.1914,-64.6795,-5186.74
-21.8643,-92.7289,2027.45
50.1634,-54.7922,-2748.57
-86.564,-25.5914,2215.3
59.2492,-27.4054,-1623.75
-16.6792,10.6838,-178.196
83.6226,79.5648,6653.42
83.0254,-42.825,-3555.56
39.9546,30.0316,1199.9
-62.1018,-4.54912,282.509
99.3601,63.272,6286.71
28.6851,-98.7508,-2832.67
-87.4685,-9.31704,814.947
86.7159,-63.1466,-5475.81
88.378,-71.981,-6361.54
-60.6287,2.20415,-133.634
5.18715,97.5749,506.135
-58.1017,-26.954,1566.07
-35.3337,-11.7978,416.861
-87.8991,-89.0376,7826.32
-0.992997,41.4813,-41.1909
7.79757,44.0349,343.365
-14.1973,-5.44491,77.3031
-14.8633,-54.0231,802.96
-33.2406,61.9185,-2058.21
-52.7279,-90.3322,4763.03
-76.3085,17.8223,-1359.99
-11.0949,-69.3574,769.513
77.1293,-70.8352,-5463.47
23.7521,88.1482,2093.71
-25.8441,-65.6307,1696.17
15.4982,-13.3836,-207.422
-53.7751,-10.2136,549.239
-26.4934,76.4389,-2025.13
-62.4327,54.6742,-3413.46
23.7935,55.8724,1329.4
-74.7174,91.9551,-6870.64
81.2757,83.5924,6794.03
-44.4594,97.4814,-4333.96
42.5373,-16.3809,-696.8
39.6751,-1.22757,-48.7039
-39.7089,26.8938,-1067.92
-92.3179,70.9781,-6552.55
30.377,2.59501,78.8287
63.2626,43.6733,2762.88
36.0758,-11.2644,-406.37
-82.3688,-24.1142,1986.26
-92.6705,45.9135,-4254.83
8.90822,74.2891,661.784
-14.9496,7.79056,-116.466
-64.5191,76.9981,-4967.85
87.7222,56.4241,4949.65
51.0623,15.1754,774.892
68.2214,82.267,5612.37
37.165,41.9593,1559.42
-45.3034,69.9667,-3169.73
30.7086,-51.8563,-1592.44
-13.2002,0.61469,-8.11405
95.761,-4.53632,-434.402
-62.2343,-75.0089,4668.12
14.7689,-0.0371817,-0.549133
-27.3423,-92.6684,2533.77
-84.9054,-47.4401,4027.92
-72.2991,-44.9755,3251.69
7.57742,19.8384,150.324
69.1031,34.1628,2360.76
86.5883,-1.62061,-140.326
-71.7404,-29.4448,2112.38
74.3027,75.7246,5626.54
-44.308,-83.7144,3709.22
1.73514,-99.5644,-172.758
84.7089,30.9047,2617.9
55.1805,-56.7251,-3130.12
72.491,16.0025,1160.04
-12.9432,77.4025,-1001.84
42.1145,-26.1854,-1102.78
-56.4902,-90.4247,5108.11
-78.5299,-10.5169,825.895
58.8979,-30.8009,-1814.11
-19.1754,39.1464,-750.647
63.6921,83.8326,5339.47
-49.8296,46.9546,-2339.73
-22.0344,-64.7697,1427.16
-21.9875,-93.0836,2046.68
-27.9138,-45.777,1277.81
-15.8561,-51.756,820.651
-26.2665,53.7957,-1413.03
6.01608,-27.6629,-166.423
-67.0666,-44.8673,3009.1
-47.2607,71.9542,-3400.61
-88.4904,-43.2643,3828.48
-9.43383,-58.4078,551.009
-70.0054,-85.1669,5962.14
-53.3995,-17.0388,909.863
2.73607,-66.8667,-182.952
73.0678,30.1791,2205.12
6.05451,-15.0601,-91.1815
-26.1622,-82.9425,2169.96
-49.4214,-94.3361,4662.23
-2.48661,-86.5783,215.286
16.8756,86.3496,1457.2
-64.7975,12.4495,-806.695
-45.7207,-85.8568,3925.43
-5.66357,66.0883,-374.296
33.5131,-48.5874,-1628.32
95.0452,-93.1437,-8852.86
-57.9179,1.34794,-78.0697
10.7037,68.5259,733.483
66.3487,12.3306,818.12
-40.0122,46.3965,-1856.43
10.4441,90.9643,950.04
37.3683,70.5755,2637.28
2.81227,63.1711,177.654
-38.7895,91.3717,-3544.26
-6.79644,14.7342,-100.14
33.3481,22.9844,766.487
8.29643,63.0237,522.872
39.5435,8.50213,336.204
24.161,41.088,992.726
99.207,57.9367,5747.73
-13.3987,-20.8801,279.766
34.9002,-87.0595,-3038.4
-58.359,29.8461,-1741.79
-10.9804,95.3743,-1047.24
57.4734,51.1366,2938.99
-55.0544,48.8574,-2689.82
-5.82606,-56.5165,329.268
-17.1464,55.2749,-947.767
52.5447,-97.6993,-5133.58
-75.4469,23.6137,-1781.58
-72.9808,-35.506,2591.25
-68.7783,68.5579,-4715.29
-90.9765,12.0438,-1095.71
27.421,-3.10986,-85.2753
-38.2477,90.3916,-3457.27
-63.8971,-34.8032,2223.83
-31.7817,80.7751,-2567.17
-24.8589,-68.0528,1691.72
98.3485,82.5654,8120.19
-42.2739,-67.2944,2844.8
-56.3685,-3.60999,203.49
23.5358,-35.5087,-835.728
40.6142,68.8415,2795.94
-48.9369,44.5278,-2179.05
49.2648,-49.3451,-2430.98
70.2056,10.6598,748.379
-19.0896,59.6293,-1138.3
-83.4774,85.5944,-7145.19
63.2469,61.4777,3888.28
39.5273,-52.7187,-2083.83
28.5173,-3.91116,-111.536
-91.8528,-71.1524,6535.54
11.5771,-34.0472,-394.168
51.9274,63.5055,3297.68
-73.7433,80.415,-5930.06
-25.5343,20.6142,-526.369
-26.6373,-9.35427,249.172
28.388,-74.9579,-2127.91
89.2954,23.4453,2093.56
34.6103,64.085,2218
23.2273,-92.8273,-2156.13
-6.00892,4.23388,-25.441
-45.5728,16.086,-733.083
-37.1066,6.71186,-249.055
15.6797,7.33112,114.95
38.0077,-66.557,-2529.68
-81.9396,-82.475,6757.97
5.6668,73.1144,414.325
4.91103,35.6645,175.15
79.9653,-49.776,-3980.35
-29.4837,80.2833,-2367.05
-58.9216,9.94422,-585.93
-24.9757,-17.1377,428.025
-89.1678,84.0859,-7497.75
-26.7926,35.9383,-962.88
-99.5608,-53.0231,5279.03
82.8718,53.9652,4472.19
-35.8428,18.4173,-660.129
26.6498,-28.3291,-754.964
-2.81433,-82.2232,231.403
77.3366,69.8372,5400.97
-43.5679,69.8338,-3042.51
-14.7847,81.7898,-1209.24
-82.923,21.0353,-1744.31
-56.8944,-30.5843,1740.07
42.7852,-36.609,-1566.32
68.2143,52.7903,3601.06
2.33051,-74.0405,-172.552
51.0075,80.7256,4117.61
39.2373,35.1266,1378.27
33.0954,-39.1188,-1294.65
-42.137,-84.8955,3577.24
2.2945,55.2707,126.819
81.3563,-95.6669,-7783.11
-10.6881,-67.1212,717.398
77.1498,75.6954,5839.88
-57.4262,-69.068,3966.32
80.6507,-45.5819,-3676.21
-29.2454,-23.8631,697.888
-52.5175,56.0724,-2944.78
99.0076,-48.7212,-4823.77
-15.0048,58.5001,-877.785
45.8085,94.6919,4337.69
57.1734,85.2207,4872.35
-35.2095,28.674,-1009.6
12.2181,54.5646,666.675
-19.6472,23.1046,-453.941
38.901,81.8931,3185.72
90.0788,-16.8329,-1516.29
97.5504,90.0253,8782
-52.1062,-39.12,2038.4
-98.443,82.4917,-8120.74
42.8472,-70.3801,-3015.6
5.09613,-64.6736,-329.585
57.4997,-5.52721,-317.813
-64.9289,50.4625,-3276.48
48.534,-34.6312,-1680.79
90.535,-53.7754,-4868.56
-79.7284,10.0577,-801.886
-59.6824,38.1514,-2276.97
-85.8369,6.68422,-573.752
-86.7668,38.4966,-3340.23
-86.7259,89.95,-7800.99
-13.7246,76.2309,-1046.24
-77.413,-72.1203,5583.05
56.4048,-50.8116,-2866.02
33.5671,48.9869,1644.35
92.3901,92.5956,8554.92
36.1018,-24.7164,-892.305
-43.6982,-93.4119,4081.93
-42.7037,-43.7341,1867.61
44.7765,29.4589,1319.07
-24.923,-44.5011,1109.1
-93.7385,55.277,-5181.58
76.3594,-47.5505,-3630.93
-16.2848,0.990099,-16.1236
75.1232,-92.5517,-6952.79
-65.2916,-12.5645,820.354
77.8511,-71.6714,-5579.7
-95.3156,-39.7144,3785.4
11.8258,99.6718,1178.7
37.9641,-16.8877,-641.127
61.0114,-7.72842,-471.522
22.29,-2.62064,-58.4141
-29.4159,-21.1957,623.491
-24.5286,-5.66396,138.929
26.5225,-76.3456,-2024.88
-42.1341,-54.5974,2300.41
76.6921,2.76125,211.766
59.5642,62.4907,3722.21
-39.2552,95.9759,-3767.56
5.44189,-46.7115,-254.199
29.0538,84.5461,2456.39
15.1265,34.4236,520.707
23.995,-38.8629,-932.517
-36.8932,33.8676,-1249.48
-63.505,-84.7925,5384.75
-94.2318,54.0565,-5093.84
-26.532,71.4341,-1895.29
94.7052,98.1596,9296.23
-39.6358,-60.213,2386.59
83.7978,54.3661,4555.76
-11.9001,-97.8464,1164.38
-74.3282,48.5173,-3606.2
-37.648,73.3668,-2762.12
-94.8289,38.5973,-3660.14
-24.4957,19.895,-487.342
-81.1298,-61.7738,5011.7
-40.6231,5.07374,-206.111
10.413,60.3208,628.117
23.4014,-57.5886,-1347.65
3.39131,24.8032,84.1155
-55.3218,34.2129,-1892.72
8.8315,-16.5252,-145.943
91.9885,43.59,4009.78
98.9084,-31.6901,-3134.42
89.4197,45.8972,4104.12
-20.9588,20.595,-431.647
31.111,63.6596,1980.52
68.8601,24.149,1662.9
-35.4835,51.8502,-1839.82
-29.8346,85.9703,-2564.89
67.6901,68.3657,4627.68
-16.7134,5.3667,-89.6961
11.7877,-66.6284,-785.395
50.6334,-37.1275,-1879.89
-4.21246,95.1543,-400.834
-1.85008,1.54191,-2.85266
-63.5195,12.531,-795.961
-85.9641,75.0139,-6448.5
-20.6001,26.067,-536.981
57.4129,-0.516981,-29.6814
69.1341,-37.1735,-2569.96
5.46852,79.5975,435.28
25.5395,83.0102,2120.04
23.736,-15.8966,-377.321
85.7385,-23.7673,-2037.77
-87.9448,70.982,-6242.5
-52.5595,-6.44383,338.685
-17.7939,-38.5579,686.096
0.02352,15.6022,0.366964
60.5562,-3.23063,-195.635
-67.9158,23.5993,-1602.77
-78.7718,-85.6488,6746.71
-95.5304,-48.7578,4657.85
81.7894,-71.7502,-5868.4
4.83956,16.5226,79.9622
71.0498,65.5707,4658.78
99.0176,-25.0547,-2480.86
-2.03466,-84.3906,171.706
75.6941,61.0735,4622.9
17.0435,-80.1679,-1366.34
70.459,-26.0857,-1837.98
20.3741,-31.4247,-640.249
-60.8423,64.8367,-3944.81
88.0601,-48.4861,-4269.69
15.9229,-90.4631,-1440.43
39.5956,54.9803,2176.98
-33.3818,6.70437,-223.804
11.9451,64.6787,772.592
-8.01883,-47.0971,377.664
94.6554,-78.9669,-7474.64
69.7021,99.2515,6918.03
-78.5,64.1234,-5033.69
-86.872,88.9904,-7730.77
7.0548,40.2423,283.902
-55.5273,-84.7928,4708.32
7.86414,-74.8036,-588.266
20.7684,41.8218,868.571
87.2464,-40.6462,-3546.24
-86.1678,4.20719,-362.524
-79.4532,-82.0642,6520.26
33.893,78.9954,2677.39
-27.8471,-87.853,2446.45
-40.0848,72.9219,-2923.06
-79.7683,-9.32284,743.667
0.119346,10.5058,1.25382
-86.2358,-40.5859,3499.96
-81.7091,44.258,-3616.28
47.481,-86.8215,-4122.37
-82.3508,-16.2343,1336.91
35.1898,52.869,1860.45
71.6715,11.8661,850.46
-93.6918,-56.4731,5291.07
40.5313,-82.6957,-3351.76
-40.4313,-60.821,2459.07
14.7587,-99.7361,-1471.98
4.8169,31.5958,152.194
-10.5732,-35.8916,379.49
-34.2988,92.5868,-3175.62
19.5211,54.4411,1062.75
-24.0045,29.1749,-700.328
-53.1895,63.5584,-3380.64
10.3276,55.1317,569.38
52.6791,64.2928,3386.89
-27.7148,-98.5239,2730.57
-57.8027,71.7695,-4148.47
92.3889,-86.1871,-7962.73
-62.9981,-60.1585,3789.87
72.1642,0.682566,49.2568
-55.1571,57.1704,-3153.35
-83.6633,-55.6203,4653.38
18.6171,-49.2443,-916.786
3.33023,-92.6314,-308.483
61.7685,-42.4522,-2622.21
-94.7006,-43.0901,4080.66
-44.7307,11.2698,-504.104
45.6475,36.4695,1664.74
24.4832,53.3944,1307.26
-16.3146,9.5822,-156.33
-82.5857,-49.9429,4124.57
68.9923,16.8661,1163.63
-48.5272,-74.4953,3615.05
45.7378,43.8648,2006.28
93.4606,81.3248,7600.66
77.8974,-60.627,-4722.68
57.5764,-90.4196,-5206.03
-54.5546,10.5271,-574.303
77.174,-73.1965,-5648.87
97.0571,-80.0143,-7765.96
-70.5518,-46.4241,3275.31
88.7934,-83.1174,-7380.28
30.8585,-70.3462,-2170.78
72.7825,21.4587,1561.82
-80.3449,70.9264,-5698.58
51.4867,-28.8769,-1486.78
-61.2919,-68.6575,4208.15
92.7735,-68.6623,-6370.04
-53.6618,-54.5382,2926.62
-34.2996,-9.01927,309.357
6.31741,84.7137,535.171
69.3376,55.3307,3836.5
-97.6423,-79.3563,7748.53
28.8168,58.4613,1684.67
-99.6965,-45.3773,4523.96
29.0844,47.2183,1373.32
-18.2678,27.4106,-500.732
53.9265,80.2848,4329.48
5.11371,-65.25,-333.669
-71.2301,-81.0537,5773.46
-79.7489,73.6764,-5875.61
47.6059,-18.0026,-857.029
-23.8089,-77.3874,1842.51
41.6822,34.4842,1437.38
-95.7118,-18.1634,1738.46
-21.2922,-85.5093,1820.68
41.266,76.2317,3145.77
-12.1104,-30.3654,367.738
-39.2762,71.4084,-2804.65
-62.0526,-86.6996,5379.94
10.6686,-78.7486,-840.136
-85.8122,84.3387,-7237.3
-20.1584,-16.3955,330.508
49.6312,-15.5553,-772.03
18.4381,-82.203,-1515.67
-67.0376,80.843,-5419.52
99.6787,-69.5844,-6936.08
80.9258,-4.41965,-357.664
-60.8554,61.8154,-3761.8
-79.9208,32.5351,-2600.23
-27.5468,-76.2961,2101.71
-26.9308,27.4804,-740.069
-75.122,-48.8056,3666.37
7.47044,-65.9296,-492.523
-59.4069,83.7388,-4974.66
16.2233,-92.1638,-1495.2
-13.9138,-37.6817,524.296
-56.4393,-59.7973,3374.92
-10.1838,92.0036,-936.949
44.5346,-29.6991,-1322.63
-12.8474,-1.36001,17.4726
-7.03366,-73.831,519.302
52.5882,-10.1279,-532.607
13.0918,-77.9462,-1020.46
-12.4626,99.3075,-1237.63
94.0303,0.900418,84.6665
-27.9148,-55.7689,1556.78
-83.9541,28.0206,-2352.45
96.5118,-98.2107,-9478.49
-81.1723,47.2957,-3839.1
-25.3749,-19.041,483.163
-38.1151,-95.553,3642.01
-85.2103,-86.9989,7413.21
-0.534685,-60.679,32.4442
-32.401,-55.1228,1786.03
-57.0876,-9.11675,520.453
75.107,-52.4169,-3936.88
64.3296,-75.1061,-4831.54
26.5527,68.3678,1815.35
-36.2157,-78.2958,2835.54
96.8231,91.4948,8858.81
-67.486,97.1016,-6553
50.237,11.7348,589.521
13.951,37.8392,527.895
62.8175,59.7775,3755.07
84.104,-74.128,-6234.46
-77.6702,24.4982,-1902.78
84.578,-94.4526,-7988.61
-75.0983,14.3694,-1079.12
-70.7306,98.8115,-6989
56.9469,-6.12992,-349.08
-8.7253,-81.6317,712.261
24.2628,-95.1369,-2308.29
-34.9057,-50.0331,1746.44
54.0196,-49.471,-2672.4
30.8563,34.1495,1053.73
16.5225,-20.2143,-333.991
-48.9614,40.3414,-1975.17
-5.71448,-42.6082,243.484
-5.45845,-33.5954,183.379
35.91,-87.6808,-3148.62
-15.7547,85.0492,-1339.93
22.4934,37.2449,837.765
-31.2596,14.332,-448.012
22.6969,-37.2862,-846.281
-35.9762,-84.2937,3032.57
97.6636,37.8704,3698.56
-35.4019,-41.5111,1469.57
83.5057,54.1095,4518.45
7.69913,55.2699,425.53
91.8417,-44.8221,-4116.54
79.3817,-55.1151,-4375.13
54.9853,78.6113,4322.46
95.8092,-97.3681,-9328.77
-71.049,90.5102,-6430.66
85.0476,-41.797,-3554.73
18.9456,70.3194,1332.24
83.8807,10.8649,911.357
58.3589,-40.5181,-2364.59
71.6504,-55.3696,-3967.25
8.31804,-54.7085,-455.067
-0.895966,60.692,-54.378
75.5181,89.1978,6736.05
2.35998,-77.7814,-183.563
82.6847,16.0612,1328.01
